,Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
306,2018,30.0,M,Berlin,Senior Software Engineer,9.0,Senior,130000.0,English,1000+,Product
308,2018,24.0,M,Berlin,SEM Manager,5.0,Middle,45000.0,English,100-1000,Startup
309,2018,32.11503067484663,M,Dublin,IOS developer ,7.0,Senior,57000.0,English,50-100,Product
310,2018,29.0,F,Amsterdam,Backend developer,4.0,Middle,58000.0,English,10-50,Startup
311,2018,30.0,M,Amsterdam,Lead developer,8.0,Senior,65000.0,English,1000+,
312,2018,23.0,M,Eindhoven,Python Developer,5.0,Senior,47500.0,English,50-100,Product
313,2018,33.0,M,München,iOS Developer,12.0,Middle,70000.0,English,,Product
314,2018,21.0,M,Amsterdam,Software Engineer 2(Frontend),4.0,Middle,90000.0,English,1000+,Product
315,2018,32.11503067484663,F,Berlin,QA Automation Engineer,5.0,Middle,50000.0,English,50-100,Startup
316,2018,33.0,M,Berlin,Senior Software Engineer,12.0,Senior,85000.0,English,1000+,Product
317,2018,30.0,M,Amsterdam ,Systems engineer,8.0,Senior,65000.0,English,1000+,Product
318,2018,34.0,M,Berlin,Oracle Developer,5.0,Middle,62000.0,Deutsch,100-1000,
319,2018,40.0,M,München,Oracle Pl/SQL Developer,20.0,Senior,60000.0,Deutsch,10-50,Product
320,2018,28.0,F,Luxembourg,BI developer,8.0,Middle,66000.0,French,100-1000,Agency
321,2018,32.0,M,Amsterdam,Senior JS Enigneer,15.0,Senior,75000.0,English,100-1000,Product
322,2018,37.0,M,Amsterdam,Perl/Java Developer,8.504895104895105,Middle,70000.0,English,1000+,Product
323,2018,33.0,M,Berlin,Software Engineer,10.0,Senior,65000.0,English,10-50,Product
324,2018,33.0,M,Berlin,Software Engineer,10.0,Senior,65000.0,English,10-50,Product
325,2018,28.0,M,Amsterdam,Python Developer,6.0,Senior,70000.0,English,100-1000,Product
326,2018,32.11503067484663,F,München,Java developer,7.0,Senior,62000.0,English,1000+,Product
327,2018,22.0,F,München,Data Scientist,1.0,Middle,55000.0,English,10-50,Startup
328,2018,30.0,M,Berlin,iOS Developer,5.0,Senior,60000.0,English,50-100,Startup
329,2018,25.0,M,München,QA Engineer,5.0,Middle,56000.0,English,1000+,Product
330,2018,33.0,M,Konstanz,Data Scientist,10.0,Middle,65000.0,English,50-100,Product
331,2018,25.0,M,Amsterdam,Software Developer,6.0,Middle,78000.0,English,1000+,Product
332,2018,25.0,M,Amsterdam,Python Test Automation Engineer,4.0,Senior,60000.0,English,100-1000,
333,2018,35.0,M,München,Senior Java Developer,12.0,Senior,85000.0,English,100-1000,Product
334,2018,34.0,F,,Senior .Net developer,12.0,Senior,61000.0,English,1000+,Product
335,2018,31.0,M,Amsterdam,C++ Engineer,10.0,Senior,68000.0,English,1000+,Product
336,2018,28.0,M,Berlin,Senior Software Engineer ,8.0,Senior,60000.0,English,10-50,Product
337,2018,26.0,M,Hamburg,Scala Developer,5.0,Senior,81000.0,English,100-1000,Startup
338,2018,30.0,M,München,Java Developer,3.0,Middle,61000.0,English,50-100,Product
339,2018,42.0,M,Berlin,Head of Engineering,25.0,Senior,140000.0,English,1000+,Product
340,2018,39.0,M,Berlin,IT Administration,6.0,Senior,52000.0,English,50-100,Product
341,2018,30.0,M,Berlin,Data Engineer,5.0,Senior,65000.0,English,100-1000,Startup
342,2018,32.11503067484663,M,Berlin,Data Engineer,8.0,Senior,80000.0,English,1000+,Product
343,2018,33.0,M,Stuttgart,Java Developer,8.0,Middle,68000.0,Deutsch,100-1000,Product
344,2018,36.0,M,Dublin ,iOS developer ,7.0,Senior,90000.0,English,50-100,Product
345,2018,30.0,M,München,Data Scientist,6.0,Middle,80000.0,English,1000+,Product
346,2018,28.0,M,Amsterdam,Scala\Java,10.0,Senior,80000.0,English,10-50,Startup
347,2018,32.0,M,München,Full-Stack Web Developer,7.0,Senior,65000.0,English,100-1000,Product
348,2018,30.0,M,Amsterdam,Go Developer,10.0,Senior,70000.0,Russian,50-100,Product
349,2018,30.0,F,München,ios developer,7.0,Senior,60000.0,English,10-50,Startup
350,2018,32.0,M,München,Senior Fullstack,10.0,Senior,60000.0,English,100-1000,Product
351,2018,30.0,M,Berlin,Java Software Engineer ,4.0,Middle,55000.0,English,100-1000,Product
352,2018,32.11503067484663,M,München,Senior Web Developer ,8.0,Senior,65000.0,Deutsch,10-50,Product
353,2018,25.0,M,Karlsruhe,Android Developer,2.0,Middle,52000.0,Deutsch,10-50,Agency
354,2018,43.0,M,Berlin,Software Engineer,20.0,Senior,75000.0,Deutsch,1000+,Agency
355,2018,32.0,M,Berlin,Java/JS Developer,11.0,Senior,87000.0,English,1000+,Product
356,2018,30.0,M,Berlin,Senior Software Engineer (Data Engineer),8.0,Senior,66000.0,English,100-1000,Startup
357,2018,32.11503067484663,M,München,IT-Consultant,5.0,Middle,50000.0,Deutsch,10-50,Agency
358,2018,32.11503067484663,M,Frankfurt,System administrator,1.0,Junior,30000.0,Russian,up to 10,Product
359,2018,31.0,M,Berlin,Scala Developer,9.0,Senior,60000.0,English,1000+,Startup
360,2018,34.0,M,Berlin,Senior Software Engineer ,12.0,Senior,75000.0,English,100-1000,Startup
361,2018,30.0,M,,CTO,10.0,Senior,130000.0,English,50-100,
362,2018,26.0,M,München,iOS Developer,4.0,Senior,70000.0,Russian,50-100,Product
363,2018,28.0,M,München,IT Consultant,3.0,Middle,62000.0,Deutsch,1000+,Consulting Company
364,2018,34.0,M,Berlin,QA,8.0,Senior,53500.0,English,100-1000,Startup
365,2018,24.0,M,Köln,Software Engineer,4.0,Junior,87975.0,English,1000+,Product
366,2018,31.0,M,Berlin,Team lead PHP,10.0,Senior,60000.0,English,100-1000,Product
368,2018,31.0,M,Berlin,Team Lead,9.0,Senior,70000.0,English,1000+,Product
369,2018,26.0,M,Berlin,Full stack developer,6.0,Senior,60000.0,English,10-50,Startup
370,2018,27.0,M,München,Web Analytics Manager,3.0,Middle,55000.0,English,1000+,Product
371,2018,32.0,M,Prague,Engineering Manager,11.0,Senior,70000.0,English,1000+,Product
372,2018,34.0,M,München,Java Developer,14.0,Senior,70000.0,Russian,10-50,Startup
373,2018,33.0,M,Berlin,Senior PHP Developer,10.0,Senior,54000.0,English,50-100,Product
374,2018,35.0,M,München,Deep Learning Researcher (PHD),7.0,Senior,130000.0,English,100-1000,Product
375,2018,32.11503067484663,M,München,Software Architekt ,18.0,Senior,140000.0,Deutsch,100-1000,Agency
376,2018,34.0,M,Berlin,Senior Software Engineer,10.0,Senior,76000.0,English,100-1000,Startup
377,2018,35.0,M,Berlin,Solution Engineer,5.0,Middle,53000.0,English,100-1000,Startup
378,2018,30.0,M,Moscow,Senior software engineer,10.0,Senior,31500.0,Russian,1000+,Agency
379,2018,36.0,M,Stockholm,Senior SQL Server DBA/Developer,13.0,Senior,58000.0,English,50-100,Product
380,2018,37.0,M,Berlin,QA Automation,6.0,Senior,52000.0,English,100-1000,Product
381,2018,30.0,M,Berlin,Lead developer,9.0,Senior,75000.0,English,50-100,Startup
382,2018,37.0,F,Berlin,Senior Software Ingenieur Java,10.0,Senior,68000.0,Deutsch,100-1000,IT Dienstleistungen 
383,2018,28.0,M,München,.net developer ,7.0,Senior,60000.0,English,10-50,Product
384,2018,29.0,M,Berlin,Frontend developer,6.0,Senior,58000.0,English,100-1000,Product
385,2018,37.0,M,München,Lead Architect,15.0,Senior,110000.0,Deutsch,1000+,Agency
386,2018,30.0,M,München,Quality engineer,7.0,Senior,68000.0,English,100-1000,Product
387,2018,30.0,M,München,Team Lead,9.0,Senior,70000.0,English,100-1000,Startup
388,2018,30.0,M,Amsterdam ,Devops,10.0,Senior,70000.0,English,100-1000,Product
389,2018,32.0,F,München,Scrum Master,12.0,Middle,72000.0,English,100-1000,Product
390,2018,34.0,M,Frankfurt,Software Test Engineer,8.0,Middle,60000.0,English,100-1000,Agency
391,2018,22.0,M,"Belgrade, Serbia",Sr. JS Developer,10.0,Senior,120000.0,English,100-1000,Agency
392,2018,35.0,M,Kyiv,Javascript Developer,10.0,Senior,43000.0,Russian,10-50,Product
393,2018,28.0,F,München,SAP Business Analyst,1.0,Junior,60000.0,Deutsch,1000+,Manufacturing
394,2018,29.0,M,Berlin,Senior Backend Developer,7.0,Senior,70000.0,English,100-1000,Product
395,2018,34.0,F,Berlin,UX Designer,4.0,Senior,48000.0,English,10-50,Startup
396,2018,31.0,F,München,Business Intelligence Analyst,4.0,Middle,67000.0,English,1000+,Product
397,2018,28.0,F,Berlin,Product manager,1.0,Middle,36000.0,English,10-50,Startup
398,2018,25.0,M,Berlin,Software Developer (Python Backend),3.0,Middle,75000.0,English,50-100,Product
399,2018,30.0,M,Frankfurt,System administrator ,9.0,Middle,65000.0,English,100-1000,Stock market 
400,2018,37.0,M,Berlin,Software Engineer ,6.0,Senior,63000.0,English,100-1000,Product
401,2018,33.0,F,München,Java Developer,11.0,Senior,60000.0,English,100-1000,telecom operator
402,2018,34.0,M,Amsterdam,Designer,10.0,Senior,57000.0,English,50-100,Product
403,2018,30.0,M,Frankfurt,Data Scientist,7.0,Senior,112000.0,Deutsch,100-1000,Product
404,2018,27.0,M,Berlin,Software Engineer,11.0,Senior,100000.0,English,1000+,Ecommerce
405,2018,30.0,M,München,CTO ,5.0,Senior,72000.0,English,up to 10,Startup
406,2018,30.0,F,Berlin,Lead Developer,11.0,Senior,78000.0,English,1000+,Startup
407,2018,32.0,F,München,java fullsteck developer,3.0,Junior,44000.0,Deutsch,100-1000,Product
408,2018,31.0,M,Nürnberg,Software Engineer,6.0,Middle,59000.0,Deutsch,1000+,Consulting
409,2018,38.0,M,München,QA,10.0,Senior,66000.0,Deutsch,100-1000,Product
410,2018,32.11503067484663,M,München,"Unreal Engine Developer, System Architect",11.0,Senior,60000.0,English,up to 10,Startup
411,2018,36.0,M,Hamburg,Senior Software Developer,10.0,Senior,65000.0,English,100-1000,Product
412,2018,31.0,F,München,Java Developer,9.0,Middle,47000.0,English,10-50,Agency
413,2018,33.0,M,Amsterdam,Tech lead,9.0,Middle,60000.0,English,100-1000,Product
414,2018,36.0,M,,SAP Consultant,12.0,Senior,72000.0,English,1000+,
415,2018,26.0,M,München,JavaScript Developer,5.0,Senior,68400.0,Team - Russian; Cross-team - English;,1000+,Agency
416,2018,37.0,M,Berlin,Software engineer ,15.0,Senior,55000.0,Deutsch,100-1000,Product
417,2018,31.0,M,München,Senior PHP developer,12.0,Senior,60000.0,English,1000+,Product
418,2018,29.0,M,München,DevOps,9.0,Senior,70000.0,English,50-100,Startup
419,2018,30.0,M,München,Senior iOS Developer,8.0,Senior,65000.0,English,1000+,Product
420,2018,43.0,M,Berlin,Consultant,18.0,Senior,70000.0,Deutsch,50-100,Product
421,2018,30.0,M,München,Test Engineer,10.0,Senior,80000.0,Russian,100-1000,Product
423,2018,32.0,M,Berlin,Developer,12.0,Senior,66000.0,English,50-100,Startup
424,2018,42.0,M,Karlskrona,Java Developer,15.0,Senior,67200.0,English,1000+,Product
425,2018,31.0,M,München,Software Engineer,14.0,Senior,85000.0,English,1000+,Product
426,2018,36.0,M,Berlin,CTO,15.0,Senior,89000.0,English,10-50,Startup
427,2018,31.0,M,Berlin,Devops,6.0,Senior,72000.0,English,1000+,Product
428,2018,28.0,M,München,DB Developer,5.0,Senior,69000.0,English,1000+,Product
429,2018,34.0,M,Berlin,Senior Software Engineer,15.0,Senior,60000.0,English,1000+,Product
430,2018,36.0,M,Berlin,Ruby Developer,2.0,Middle,53000.0,English,50-100,Startup
431,2018,43.0,M,Berlin,SAP Consulter/ABAP Developer ,16.0,Senior,86000.0,Deutsch,50-100,Consulting
432,2018,29.0,M,Krakau,DevOps Engineer,11.0,Senior,45000.0,English,1000+,Outsourcing
433,2018,27.0,M,München,Java Developer,5.0,Senior,72000.0,Russian,50-100,Startup
434,2018,30.0,M,München,Business Analyst/RE,3.0,Middle,65000.0,Deutsch,1000+,Product
435,2018,28.0,F,Vienna,C++ sr. s/w dev,6.0,Senior,75000.0,English,10-50,Product
436,2018,22.0,M,München,iOS Developer,3.0,Junior,47000.0,Deutsch,100-1000,Agency
437,2018,25.0,M,Berlin,Android dev,6.0,Senior,60000.0,English,100-1000,Product
438,2018,28.0,M,München,C++ Developer,6.0,Middle,50000.0,English,100-1000,Agency
439,2018,36.0,M,Berlin,Senior Web Deleloper,8.0,Senior,55000.0,English,10-50,Startup
440,2018,35.0,M,London,Software developer,12.0,Senior,111000.0,English,100-1000,Product
441,2018,28.0,F,Stockholm,Automation Test Engineer,6.0,Middle,40800.0,English,100-1000,Product
442,2018,48.0,M,Bitburg,SSE,18.0,Senior,92100.0,Deutsch,100-1000,Product
443,2018,23.0,M,Nürnberg,Java Developer,5.0,Middle,73000.0,English,1000+,Product
444,2018,24.0,M,Berlin,Scala Developer,4.0,Middle,54000.0,English,10-50,Product
445,2018,25.0,M,Gdansk,Java Developer,3.0,Senior,38000.0,English,1000+,Outsorce
446,2018,30.0,M,Berlin,Web Developer,8.0,Senior,75000.0,English,1000+,Product
447,2018,28.0,M,Berlin,Senior .Net Developer,8.0,Senior,66000.0,English,10-50,Product
448,2018,31.0,M,Berlin,Software Developer,9.0,Senior,70000.0,English,50-100,Product
449,2018,31.0,M,Stuttgart,Data Engineer,10.0,Senior,60000.0,English,10-50,Product
450,2018,27.0,M,Berlin,Front End Engineer,8.0,Senior,70000.0,English,100-1000,Product
451,2018,32.11503067484663,F,Berlin,Werkstudent Testautomatisierung,1.0,Junior,10300.0,Deutsch,100-1000,Product
452,2018,30.0,M,München,Full Stack Developer,9.0,Senior,75000.0,English,1000+,Product
453,2018,32.11503067484663,M,Berlin,ios вумудщзук,30.0,Senior,65000.0,English,50-100,Startup
454,2018,25.0,M,Poland,QA Engineer,2.5,Middle,24000.0,Polish,1000+,Product
455,2018,23.0,M,München,iOS Developwr,2.0,Middle,52000.0,Deutsch,50-100,Agency
456,2018,33.0,M,Prague,.NET Developer,10.0,Senior,39600.0,English,1000+,Outsource
457,2018,31.0,M,München,DevOps,9.0,Middle,64400.0,English,100-1000,Product
458,2018,33.0,M,Düsseldorf,C++ Software Engineer,12.0,Senior,57000.0,Russian,up to 10,Product
459,2018,32.11503067484663,M,Frankfurt,QA,9.0,Senior,52000.0,English,1000+,Product
460,2018,31.0,M,Luxembourg,Software Development Engineer,6.0,Middle,77000.0,English,1000+,Product
461,2018,32.11503067484663,M,München,Engineering consultant,20.0,Senior,48000.0,English,1000+,consulting
462,2018,34.0,M,Berlin,Senior Software Engineer,12.0,Senior,67000.0,English,100-1000,Startup
463,2018,32.0,M,Berlin,C# Developer ,5.0,Senior,55000.0,English,10-50,Product
464,2018,31.0,M,Berlin,Senior Java Developer,9.0,Senior,85000.0,English,1000+,Product
465,2018,33.0,M,Stuttgart,Python Developer,8.0,Senior,57800.0,English,100-1000,Product
466,2018,26.0,M,Berlin,Android developer,4.0,Middle,20400.0,English,10-50,Product
467,2018,30.0,M,Krakow,Project Manager,7.0,Senior,44000.0,Russian,1000+,Outsource
468,2018,33.0,F,London,Product Manager,10.0,Senior,70000.0,English,100-1000,Agency
469,2018,25.0,M,,C# Developer,2.0,Middle,24000.0,Russian,10-50,Product
470,2018,25.0,M,,C# Developer,2.0,Middle,24000.0,Russian,10-50,Product
471,2018,26.0,F,München,Software developer,4.0,Middle,47300.0,English,50-100,Product
472,2018,45.0,M,Berlin,java developer,8.0,Middle,53000.0,Deutsch,1000+,Agency
473,2018,32.11503067484663,M,Krakow,Java Developer,10.0,Senior,23162.0,English,100-1000,Product
474,2018,36.0,M,Ludwigsburg,System Architect,10.0,Senior,100000.0,Deutsch,1000+,GmbH
475,2018,35.0,M,München,Head of Development,11.0,Senior,100000.0,Deutsch,100-1000,Product
476,2018,38.0,M,München,PHP Full Stack Developer,15.0,Senior,60000.0,English,up to 10,Product
477,2018,45.0,F,München,System Analyst,8.504895104895105,Middle,90000.0,English,1000+,Product
478,2018,38.0,M,Berlin,Senior Java Developer,15.0,Senior,60000.0,English,1000+,Startup
479,2018,35.0,M,Berlin,CTO,13.0,Senior,60000.0,English,up to 10,Startup
481,2018,35.0,M,München,DevOps engineer,11.0,Middle,60000.0,English,10-50,Startup
482,2018,30.0,M,Hamburg,QA Engineer,5.0,Middle,56000.0,English,100-1000,Product
483,2018,32.0,M,Berlin,BI Developer,7.0,Senior,55000.0,English,50-100,Startup
484,2018,45.0,M,Essen,Senior quant,20.0,Senior,80000.0,English,1000+,Corporation
485,2018,32.11503067484663,M,München,Senior Java Developer,18.0,Senior,75000.0,English,100-1000,Product
486,2018,37.0,M,Berlin,Senior Software Engineer,15.0,Senior,86000.0,English,10-50,Product
487,2018,21.0,F,Strasbourg,Data Developer,2.0,Junior,17532.0,French,1000+,Product
488,2018,32.11503067484663,M,"Alicante, Spain",Ruby developer,5.0,Senior,34000.0,Russian,50-100,Agency
489,2018,32.0,M,München,Senior Software Engineer,10.0,Senior,69000.0,English,100-1000,Product
490,2018,32.0,M,München,Senior Software Engineer,10.0,Senior,69000.0,English,100-1000,Product
491,2018,38.0,M,Berlin,Data Scientist,5.0,Senior,60000.0,English,up to 10,Product
492,2018,27.0,M,Warsaw,Data Processing Specialist,2.0,Middle,19200.0,Polish,50-100,Product
493,2018,37.0,M,,Python developer,2.0,Middle,30000.0,English,10-50,Product
494,2018,27.0,M,München,Frontend,7.0,Senior,75000.0,English,100-1000,Product
495,2018,35.0,M,München,Full stack developer,13.0,Senior,63000.0,English,1000+,Product
496,2018,28.0,M,Memmingen,Senior Software engineer,8.0,Senior,92000.0,English,10-50,IT Consulting 
497,2018,33.0,M,Berlin,Software Developer,5.0,Middle,51750.0,Deutsch,10-50,Startup
498,2018,34.0,F,München,PHP Dev,8.504895104895105,Middle,62000.0,English,1000+,Product
499,2018,36.0,M,Amsterdam,Senior Automation Test Engineer,13.0,Senior,80000.0,English,100-1000,Product
500,2018,30.0,F,München,QA,5.0,Middle,58000.0,English,1000+,Product
501,2018,31.0,M,Berlin,Engineering Manager,12.0,Junior,108000.0,English,100-1000,Product
502,2018,37.0,M,München,Operations,15.0,Middle,72000.0,English,1000+,Product
503,2018,33.0,M,Tallinn,Software Engineer,10.0,Senior,38400.0,English,1000+,Product
504,2018,31.0,M,Berlin,Golang developer,8.0,Senior,65000.0,English,10-50,Startup
505,2018,30.0,M,Berlin,Software Engineer,8.0,Senior,70000.0,English,1000+,Product
506,2018,31.0,F,München,QA,6.0,Middle,51000.0,English,50-100,Product
507,2018,24.0,F,München,Softwaredeveloper,4.0,Middle,57000.0,English,10-50,Agency
508,2018,36.0,M,Berlin,Senior Software Developer,15.0,Senior,75000.0,English,100-1000,Product
509,2018,40.0,M,München,Front End developer,12.0,Senior,69600.0,English,100-1000,Product
510,2018,33.0,M,Köln,Team Lead,10.0,Senior,85000.0,Deutsch,100-1000,Product
511,2018,34.0,M,München,Software Engineer,10.0,Senior,68000.0,English,100-1000,Product
512,2018,31.0,M,München,Senior software engineer ,9.0,Senior,65000.0,English,1000+,Product
513,2018,37.0,M,Stuttgart,DevOps (MS Stack),6.0,Senior,58500.0,Deutsch,100-1000,Product
514,2018,32.0,M,Berlin,Head of Data Science,9.0,Senior,130000.0,English,50-100,Startup
515,2018,32.0,M,Frankfurt,DevOps Architect,10.0,Senior,80000.0,English,1000+,Agency
516,2018,30.0,M,Berlin,Sr. Engineer,12.0,Senior,65000.0,English,50-100,Startup
517,2018,42.0,M,Berlin,qa ta architect,15.0,Senior,68000.0,English,50-100,Product
518,2018,32.0,M,Dublin,.NET Developer,10.0,Senior,96000.0,English,100-1000,Product
520,2018,35.0,M,Hamburg,Senior PHP Developer,15.0,Senior,60000.0,Deutsch,10-50,Startup
521,2018,29.0,M,München,Head of Software Engineering ,11.0,Senior,120000.0,English,50-100,Startup
522,2018,27.0,F,München,QA Engineer,6.0,Middle,70000.0,English,100-1000,Product
523,2018,30.0,M,,Web Developer,9.0,Middle,44000.0,English,100-1000,Product
524,2018,27.0,M,Hamburg,Software Engineer,5.0,Middle,58500.0,,100-1000,Agency
525,2018,30.0,F,Berlin,Quality Engineer,9.0,Middle,55000.0,English,100-1000,Startup
526,2018,30.0,M,München,Java dev,6.0,Senior,70000.0,English,50-100,Startup
529,2018,25.0,M,Münster,PHP developer,4.0,Middle,42000.0,English,1000+,Product
530,2018,35.0,M,Krakow,Staff Technical Product Manager,7.0,Senior,47000.0,English,100-1000,Product
531,2018,31.0,M,München,PHP Tech Lead,7.0,Senior,68000.0,English,100-1000,Product
532,2018,33.0,M,München,.NET Developer,4.0,Middle,65000.0,Deutsch,1000+,IT Consultancy 
533,2018,32.11503067484663,F,,UI Designer,10.0,Senior,56000.0,Deutsch,10-50,Product
