Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
2018,34.0,Male,Berlin,Oracle Developer,5.0,Middle,62000.0,Deutsch,100-1000,
2018,40.0,Male,München,Oracle Pl/SQL Developer,20.0,Senior,60000.0,Deutsch,10-50,Product
2018,28.0,Female,Luxembourg,BI developer,8.0,Middle,66000.0,French,100-1000,Agency
2018,32.0,Male,Amsterdam,Senior JS Enigneer,15.0,Senior,75000.0,English,100-1000,Product
2018,37.0,Male,Amsterdam,Perl/Java Developer,8.0,Middle,70000.0,English,1000+,Product
2018,33.0,Male,Berlin,Software Engineer,10.0,Senior,65000.0,English,10-50,Product
2018,33.0,Male,Berlin,Software Engineer,10.0,Senior,65000.0,English,10-50,Product
2018,28.0,Male,Amsterdam,Python Developer,6.0,Senior,70000.0,English,100-1000,Product
2018,32.0,Female,München,Java developer,7.0,Senior,62000.0,English,1000+,Product
2018,22.0,Female,München,Data Scientist,1.0,Middle,55000.0,English,10-50,Startup
2018,30.0,Male,Berlin,iOS Developer,5.0,Senior,60000.0,English,50-100,Startup
2018,25.0,Male,München,QA Engineer,5.0,Middle,56000.0,English,1000+,Product
2018,33.0,Male,Konstanz,Data Scientist,10.0,Middle,65000.0,English,50-100,Product
2018,25.0,Male,Amsterdam,Software Developer,6.0,Middle,78000.0,English,1000+,Product
2018,25.0,Male,Amsterdam,Python Test Automation Engineer,4.0,Senior,60000.0,English,100-1000,
2018,35.0,Male,München,Senior Java Developer,12.0,Senior,85000.0,English,100-1000,Product
2018,34.0,Female,,Senior .Net developer,12.0,Senior,61000.0,English,1000+,Product
2018,31.0,Male,Amsterdam,C++ Engineer,10.0,Senior,68000.0,English,1000+,Product
2018,28.0,Male,Berlin,Senior Software Engineer ,8.0,Senior,60000.0,English,10-50,Product
2018,26.0,Male,Hamburg,Scala Developer,5.0,Senior,81000.0,English,100-1000,Startup
2018,30.0,Male,München,Java Developer,3.0,Middle,61000.0,English,50-100,Product
2018,42.0,Male,Berlin,Head of Engineering,25.0,Senior,140000.0,English,1000+,Product
2018,39.0,Male,Berlin,IT Administration,6.0,Senior,52000.0,English,50-100,Product
2018,30.0,Male,Berlin,Data Engineer,5.0,Senior,65000.0,English,100-1000,Startup
2018,32.0,Male,Berlin,Data Engineer,8.0,Senior,80000.0,English,1000+,Product
2018,33.0,Male,Stuttgart,Java Developer,8.0,Middle,68000.0,Deutsch,100-1000,Product
2018,36.0,Male,Dublin ,iOS developer ,7.0,Senior,90000.0,English,50-100,Product
2018,30.0,Male,München,Data Scientist,6.0,Middle,80000.0,English,1000+,Product
2018,28.0,Male,Amsterdam,Scala\Java,10.0,Senior,80000.0,English,10-50,Startup
2018,32.0,Male,München,Full-Stack Web Developer,7.0,Senior,65000.0,English,100-1000,Product
2018,30.0,Male,Amsterdam,Go Developer,10.0,Senior,70000.0,Russian,50-100,Product
2018,30.0,Female,München,ios developer,7.0,Senior,60000.0,English,10-50,Startup
2018,32.0,Male,München,Senior Fullstack,10.0,Senior,60000.0,English,100-1000,Product
2018,30.0,Male,Berlin,Java Software Engineer ,4.0,Middle,55000.0,English,100-1000,Product
2018,32.0,Male,München,Senior Web Developer ,8.0,Senior,65000.0,Deutsch,10-50,Product
2018,25.0,Male,Karlsruhe,Android Developer,2.0,Middle,52000.0,Deutsch,10-50,Agency
2018,43.0,Male,Berlin,Software Engineer,20.0,Senior,75000.0,Deutsch,1000+,Agency
2018,32.0,Male,Berlin,Java/JS Developer,11.0,Senior,87000.0,English,1000+,Product
2018,30.0,Male,Berlin,Senior Software Engineer (Data Engineer),8.0,Senior,66000.0,English,100-1000,Startup
2018,32.0,Male,München,IT-Consultant,5.0,Middle,50000.0,Deutsch,10-50,Agency
2018,32.0,Male,Frankfurt,System administrator,1.0,Junior,30000.0,Russian,up to 10,Product
2018,31.0,Male,Berlin,Scala Developer,9.0,Senior,60000.0,English,1000+,Startup
2018,34.0,Male,Berlin,Senior Software Engineer ,12.0,Senior,75000.0,English,100-1000,Startup
2018,30.0,Male,,CTO,10.0,Senior,130000.0,English,50-100,
2018,26.0,Male,München,iOS Developer,4.0,Senior,70000.0,Russian,50-100,Product
2018,28.0,Male,München,IT Consultant,3.0,Middle,62000.0,Deutsch,1000+,Consulting Company
2018,34.0,Male,Berlin,QA,8.0,Senior,53500.0,English,100-1000,Startup
2018,24.0,Male,Köln,Software Engineer,4.0,Junior,87975.0,English,1000+,Product
2018,31.0,Male,Berlin,Team lead PHP,10.0,Senior,60000.0,English,100-1000,Product
2018,31.0,Male,Berlin,Team Lead,9.0,Senior,70000.0,English,1000+,Product
2018,26.0,Male,Berlin,Full stack developer,6.0,Senior,60000.0,English,10-50,Startup
2018,27.0,Male,München,Web Analytics Manager,3.0,Middle,55000.0,English,1000+,Product
2018,32.0,Male,Prague,Engineering Manager,11.0,Senior,70000.0,English,1000+,Product
2018,34.0,Male,München,Java Developer,14.0,Senior,70000.0,Russian,10-50,Startup
2018,33.0,Male,Berlin,Senior PHP Developer,10.0,Senior,54000.0,English,50-100,Product
2018,35.0,Male,München,Deep Learning Researcher (PHD),7.0,Senior,130000.0,English,100-1000,Product
2018,32.0,Male,München,Software Architekt ,18.0,Senior,140000.0,Deutsch,100-1000,Agency
2018,34.0,Male,Berlin,Senior Software Engineer,10.0,Senior,76000.0,English,100-1000,Startup
2018,35.0,Male,Berlin,Solution Engineer,5.0,Middle,53000.0,English,100-1000,Startup
2018,30.0,Male,Moscow,Senior software engineer,10.0,Senior,31500.0,Russian,1000+,Agency
2018,36.0,Male,Stockholm,Senior SQL Server DBA/Developer,13.0,Senior,58000.0,English,50-100,Product
2018,37.0,Male,Berlin,QA Automation,6.0,Senior,52000.0,English,100-1000,Product
2018,30.0,Male,Berlin,Lead developer,9.0,Senior,75000.0,English,50-100,Startup
2018,37.0,Female,Berlin,Senior Software Ingenieur Java,10.0,Senior,68000.0,Deutsch,100-1000,IT Dienstleistungen 
2018,28.0,Male,München,.net developer ,7.0,Senior,60000.0,English,10-50,Product
2018,29.0,Male,Berlin,Frontend developer,6.0,Senior,58000.0,English,100-1000,Product
2018,37.0,Male,München,Lead Architect,15.0,Senior,110000.0,Deutsch,1000+,Agency
2018,30.0,Male,München,Quality engineer,7.0,Senior,68000.0,English,100-1000,Product
2018,30.0,Male,München,Team Lead,9.0,Senior,70000.0,English,100-1000,Startup
2018,30.0,Male,Amsterdam ,Devops,10.0,Senior,70000.0,English,100-1000,Product
2018,32.0,Female,München,Scrum Master,12.0,Middle,72000.0,English,100-1000,Product
2018,34.0,Male,Frankfurt,Software Test Engineer,8.0,Middle,60000.0,English,100-1000,Agency
2018,22.0,Male,"Belgrade, Serbia",Sr. JS Developer,10.0,Senior,120000.0,English,100-1000,Agency
2018,35.0,Male,Kyiv,Javascript Developer,10.0,Senior,43000.0,Russian,10-50,Product
2018,28.0,Female,München,SAP Business Analyst,1.0,Junior,60000.0,Deutsch,1000+,Manufacturing
2018,29.0,Male,Berlin,Senior Backend Developer,7.0,Senior,70000.0,English,100-1000,Product
2018,34.0,Female,Berlin,UX Designer,4.0,Senior,48000.0,English,10-50,Startup
2018,31.0,Female,München,Business Intelligence Analyst,4.0,Middle,67000.0,English,1000+,Product
2018,28.0,Female,Berlin,Product manager,1.0,Middle,36000.0,English,10-50,Startup
2018,25.0,Male,Berlin,Software Developer (Python Backend),3.0,Middle,75000.0,English,50-100,Product
2018,30.0,Male,Frankfurt,System administrator ,9.0,Middle,65000.0,English,100-1000,Stock market 
2018,37.0,Male,Berlin,Software Engineer ,6.0,Senior,63000.0,English,100-1000,Product
2018,33.0,Female,München,Java Developer,11.0,Senior,60000.0,English,100-1000,telecom operator
2018,34.0,Male,Amsterdam,Designer,10.0,Senior,57000.0,English,50-100,Product
2018,30.0,Male,Frankfurt,Data Scientist,7.0,Senior,112000.0,Deutsch,100-1000,Product
2018,27.0,Male,Berlin,Software Engineer,11.0,Senior,100000.0,English,1000+,Ecommerce
2018,30.0,Male,München,CTO ,5.0,Senior,72000.0,English,up to 10,Startup
2018,30.0,Female,Berlin,Lead Developer,11.0,Senior,78000.0,English,1000+,Startup
2018,32.0,Female,München,java fullsteck developer,3.0,Junior,44000.0,Deutsch,100-1000,Product
2018,31.0,Male,Nürnberg,Software Engineer,6.0,Middle,59000.0,Deutsch,1000+,Consulting
2018,38.0,Male,München,QA,10.0,Senior,66000.0,Deutsch,100-1000,Product
2018,32.0,Male,München,"Unreal Engine Developer, System Architect",11.0,Senior,60000.0,English,up to 10,Startup
2018,36.0,Male,Hamburg,Senior Software Developer,10.0,Senior,65000.0,English,100-1000,Product
2018,31.0,Female,München,Java Developer,9.0,Middle,47000.0,English,10-50,Agency
2018,33.0,Male,Amsterdam,Tech lead,9.0,Middle,60000.0,English,100-1000,Product
2018,36.0,Male,,SAP Consultant,12.0,Senior,72000.0,English,1000+,
2018,26.0,Male,München,JavaScript Developer,5.0,Senior,68400.0,Team - Russian; Cross-team - English;,1000+,Agency
2018,37.0,Male,Berlin,Software engineer ,15.0,Senior,55000.0,Deutsch,100-1000,Product
2018,31.0,Male,München,Senior PHP developer,12.0,Senior,60000.0,English,1000+,Product
2018,29.0,Male,München,DevOps,9.0,Senior,70000.0,English,50-100,Startup
2018,30.0,Male,München,Senior iOS Developer,8.0,Senior,65000.0,English,1000+,Product
2018,43.0,Male,Berlin,Consultant,18.0,Senior,70000.0,Deutsch,50-100,Product
2018,30.0,Male,München,Test Engineer,10.0,Senior,80000.0,Russian,100-1000,Product
2018,32.0,Male,Berlin,Developer,12.0,Senior,66000.0,English,50-100,Startup
2018,42.0,Male,Karlskrona,Java Developer,15.0,Senior,67200.0,English,1000+,Product
2018,36.0,Male,Berlin,CTO,15.0,Senior,89000.0,English,10-50,Startup
2018,31.0,Male,Berlin,Devops,6.0,Senior,72000.0,English,1000+,Product
2018,28.0,Male,München,DB Developer,5.0,Senior,69000.0,English,1000+,Product
2018,34.0,Male,Berlin,Senior Software Engineer,15.0,Senior,60000.0,English,1000+,Product
2018,36.0,Male,Berlin,Ruby Developer,2.0,Middle,53000.0,English,50-100,Startup
2018,43.0,Male,Berlin,SAP Consulter/ABAP Developer ,16.0,Senior,86000.0,Deutsch,50-100,Consulting
2018,29.0,Male,Krakau,DevOps Engineer,11.0,Senior,45000.0,English,1000+,Outsourcing
2018,27.0,Male,München,Java Developer,5.0,Senior,72000.0,Russian,50-100,Startup
2018,30.0,Male,München,Business Analyst/RE,3.0,Middle,65000.0,Deutsch,1000+,Product
2018,28.0,Female,Vienna,C++ sr. s/w dev,6.0,Senior,75000.0,English,10-50,Product
2018,22.0,Male,München,iOS Developer,3.0,Junior,47000.0,Deutsch,100-1000,Agency
2018,25.0,Male,Berlin,Android dev,6.0,Senior,60000.0,English,100-1000,Product
2018,28.0,Male,München,C++ Developer,6.0,Middle,50000.0,English,100-1000,Agency
2018,36.0,Male,Berlin,Senior Web Deleloper,8.0,Senior,55000.0,English,10-50,Startup
2018,35.0,Male,London,Software developer,12.0,Senior,111000.0,English,100-1000,Product
2018,28.0,Female,Stockholm,Automation Test Engineer,6.0,Middle,40800.0,English,100-1000,Product
2018,48.0,Male,Bitburg,SSE,18.0,Senior,92100.0,Deutsch,100-1000,Product
2018,23.0,Male,Nürnberg,Java Developer,5.0,Middle,73000.0,English,1000+,Product
2018,24.0,Male,Berlin,Scala Developer,4.0,Middle,54000.0,English,10-50,Product
2018,25.0,Male,Gdansk,Java Developer,3.0,Senior,38000.0,English,1000+,Outsorce
2018,30.0,Male,Berlin,Web Developer,8.0,Senior,75000.0,English,1000+,Product
2018,28.0,Male,Berlin,Senior .Net Developer,8.0,Senior,66000.0,English,10-50,Product
2018,31.0,Male,Berlin,Software Developer,9.0,Senior,70000.0,English,50-100,Product
2018,31.0,Male,Stuttgart,Data Engineer,10.0,Senior,60000.0,English,10-50,Product
2018,27.0,Male,Berlin,Front End Engineer,8.0,Senior,70000.0,English,100-1000,Product
2018,32.0,Female,Berlin,Werkstudent Testautomatisierung,1.0,Junior,10300.0,Deutsch,100-1000,Product
2018,30.0,Male,München,Full Stack Developer,9.0,Senior,75000.0,English,1000+,Product
2018,32.0,Male,Berlin,ios вумудщзук,30.0,Senior,65000.0,English,50-100,Startup
2018,25.0,Male,Poland,QA Engineer,2.5,Middle,24000.0,Polish,1000+,Product
2018,23.0,Male,München,iOS Developwr,2.0,Middle,52000.0,Deutsch,50-100,Agency
2018,33.0,Male,Prague,.NET Developer,10.0,Senior,39600.0,English,1000+,Outsource
2018,31.0,Male,München,DevOps,9.0,Middle,64400.0,English,100-1000,Product
2018,33.0,Male,Düsseldorf,C++ Software Engineer,12.0,Senior,57000.0,Russian,up to 10,Product
2018,32.0,Male,Frankfurt,QA,9.0,Senior,52000.0,English,1000+,Product
2018,31.0,Male,Luxembourg,Software Development Engineer,6.0,Middle,77000.0,English,1000+,Product
2018,32.0,Male,München,Engineering consultant,20.0,Senior,48000.0,English,1000+,consulting
2018,34.0,Male,Berlin,Senior Software Engineer,12.0,Senior,67000.0,English,100-1000,Startup
2018,32.0,Male,Berlin,C# Developer ,5.0,Senior,55000.0,English,10-50,Product
2018,31.0,Male,Berlin,Senior Java Developer,9.0,Senior,85000.0,English,1000+,Product
2018,33.0,Male,Stuttgart,Python Developer,8.0,Senior,57800.0,English,100-1000,Product
2018,26.0,Male,Berlin,Android developer,4.0,Middle,20400.0,English,10-50,Product
2018,30.0,Male,Krakow,Project Manager,7.0,Senior,44000.0,Russian,1000+,Outsource
2018,33.0,Female,London,Product Manager,10.0,Senior,70000.0,English,100-1000,Agency
2018,25.0,Male,,C# Developer,2.0,Middle,24000.0,Russian,10-50,Product
2018,25.0,Male,,C# Developer,2.0,Middle,24000.0,Russian,10-50,Product
2018,26.0,Female,München,Software developer,4.0,Middle,47300.0,English,50-100,Product
2018,45.0,Male,Berlin,java developer,8.0,Middle,53000.0,Deutsch,1000+,Agency
2018,32.0,Male,Krakow,Java Developer,10.0,Senior,23162.0,English,100-1000,Product
2018,36.0,Male,Ludwigsburg,System Architect,10.0,Senior,100000.0,Deutsch,1000+,GmbH
2018,35.0,Male,München,Head of Development,11.0,Senior,100000.0,Deutsch,100-1000,Product
2018,38.0,Male,München,PHP Full Stack Developer,15.0,Senior,60000.0,English,up to 10,Product
2018,45.0,Female,München,System Analyst,8.0,Middle,90000.0,English,1000+,Product
2018,38.0,Male,Berlin,Senior Java Developer,15.0,Senior,60000.0,English,1000+,Startup
2018,35.0,Male,Berlin,CTO,13.0,Senior,60000.0,English,up to 10,Startup
2018,35.0,Male,München,DevOps engineer,11.0,Middle,60000.0,English,10-50,Startup
2018,30.0,Male,Hamburg,QA Engineer,5.0,Middle,56000.0,English,100-1000,Product
2018,32.0,Male,Berlin,BI Developer,7.0,Senior,55000.0,English,50-100,Startup
2018,45.0,Male,Essen,Senior quant,20.0,Senior,80000.0,English,1000+,Corporation
2018,32.0,Male,München,Senior Java Developer,18.0,Senior,75000.0,English,100-1000,Product
2018,37.0,Male,Berlin,Senior Software Engineer,15.0,Senior,86000.0,English,10-50,Product
2018,21.0,Female,Strasbourg,Data Developer,2.0,Junior,17532.0,French,1000+,Product
2018,32.0,Male,"Alicante, Spain",Ruby developer,5.0,Senior,34000.0,Russian,50-100,Agency
2018,32.0,Male,München,Senior Software Engineer,10.0,Senior,69000.0,English,100-1000,Product
2018,32.0,Male,München,Senior Software Engineer,10.0,Senior,69000.0,English,100-1000,Product
2018,38.0,Male,Berlin,Data Scientist,5.0,Senior,60000.0,English,up to 10,Product
2018,27.0,Male,Warsaw,Data Processing Specialist,2.0,Middle,19200.0,Polish,50-100,Product
2018,37.0,Male,,Python developer,2.0,Middle,30000.0,English,10-50,Product
2018,27.0,Male,München,Frontend,7.0,Senior,75000.0,English,100-1000,Product
2018,35.0,Male,München,Full stack developer,13.0,Senior,63000.0,English,1000+,Product
2018,28.0,Male,Memmingen,Senior Software engineer,8.0,Senior,92000.0,English,10-50,IT Consulting 
2018,33.0,Male,Berlin,Software Developer,5.0,Middle,51750.0,Deutsch,10-50,Startup
2018,34.0,Female,München,PHP Dev,8.0,Middle,62000.0,English,1000+,Product
2018,36.0,Male,Amsterdam,Senior Automation Test Engineer,13.0,Senior,80000.0,English,100-1000,Product
2018,30.0,Female,München,QA,5.0,Middle,58000.0,English,1000+,Product
2018,31.0,Male,Berlin,Engineering Manager,12.0,Junior,108000.0,English,100-1000,Product
2018,37.0,Male,München,Operations,15.0,Middle,72000.0,English,1000+,Product
2018,33.0,Male,Tallinn,Software Engineer,10.0,Senior,38400.0,English,1000+,Product
2018,31.0,Male,Berlin,Golang developer,8.0,Senior,65000.0,English,10-50,Startup
2018,30.0,Male,Berlin,Software Engineer,8.0,Senior,70000.0,English,1000+,Product
2018,31.0,Female,München,QA,6.0,Middle,51000.0,English,50-100,Product
2018,24.0,Female,München,Softwaredeveloper,4.0,Middle,57000.0,English,10-50,Agency
2018,36.0,Male,Berlin,Senior Software Developer,15.0,Senior,75000.0,English,100-1000,Product
2018,40.0,Male,München,Front End developer,12.0,Senior,69600.0,English,100-1000,Product
2018,33.0,Male,Köln,Team Lead,10.0,Senior,85000.0,Deutsch,100-1000,Product
2018,34.0,Male,München,Software Engineer,10.0,Senior,68000.0,English,100-1000,Product
2018,31.0,Male,München,Senior software engineer ,9.0,Senior,65000.0,English,1000+,Product
2018,37.0,Male,Stuttgart,DevOps (MS Stack),6.0,Senior,58500.0,Deutsch,100-1000,Product
2018,32.0,Male,Berlin,Head of Data Science,9.0,Senior,130000.0,English,50-100,Startup
2018,32.0,Male,Frankfurt,DevOps Architect,10.0,Senior,80000.0,English,1000+,Agency
2018,30.0,Male,Berlin,Sr. Engineer,12.0,Senior,65000.0,English,50-100,Startup
2018,42.0,Male,Berlin,qa ta architect,15.0,Senior,68000.0,English,50-100,Product
2018,32.0,Male,Dublin,.NET Developer,10.0,Senior,96000.0,English,100-1000,Product
2018,35.0,Male,Hamburg,Senior PHP Developer,15.0,Senior,60000.0,Deutsch,10-50,Startup
2018,29.0,Male,München,Head of Software Engineering ,11.0,Senior,120000.0,English,50-100,Startup
2018,27.0,Female,München,QA Engineer,6.0,Middle,70000.0,English,100-1000,Product
2018,30.0,Male,,Web Developer,9.0,Middle,44000.0,English,100-1000,Product
2018,27.0,Male,Hamburg,Software Engineer,5.0,Middle,58500.0,,100-1000,Agency
2018,30.0,Female,Berlin,Quality Engineer,9.0,Middle,55000.0,English,100-1000,Startup
2018,30.0,Male,München,Java dev,6.0,Senior,70000.0,English,50-100,Startup
2018,25.0,Male,Münster,PHP developer,4.0,Middle,42000.0,English,1000+,Product
2018,35.0,Male,Krakow,Staff Technical Product Manager,7.0,Senior,47000.0,English,100-1000,Product
2018,31.0,Male,München,PHP Tech Lead,7.0,Senior,68000.0,English,100-1000,Product
2018,33.0,Male,München,.NET Developer,4.0,Middle,65000.0,Deutsch,1000+,IT Consultancy 
2018,32.0,Female,,UI Designer,10.0,Senior,56000.0,Deutsch,10-50,Product
2018,32.0,Male,,.NET Developer,11.0,Senior,65000.0,English,50-100,Agency
2018,32.0,Female,Berlin,Pyhon developer,2.0,Junior,47250.0,English,100-1000,Startup
2018,33.0,Male,Berlin,C++ Software Developer,12.0,Senior,87000.0,English,1000+,Product
2018,32.0,Male,München,Java Team Lead,12.0,Senior,85000.0,English,100-1000,Product
2018,35.0,Female,München,Quality assurance,3.0,Junior,39000.0,English,100-1000,Product
2018,40.0,Female,Frankfurt,DB ,4.0,Middle,65000.0,Deutsch,100-1000,
2018,28.0,Male,Berlin,Data Scientist,6.0,Senior,65000.0,English,10-50,Startup
2018,35.0,Male,München,Senior Software Developer,13.0,Senior,65000.0,Deutsch,1000+,Product
2018,34.0,Male,Berlin,Software Developer,15.0,Senior,69000.0,English,100-1000,Product
2018,31.0,Male,Berlin,Fullstack Engineer,8.0,Senior,77000.0,English,100-1000,Product
2018,32.0,Male,Berlin,Software engineer,7.0,Senior,73000.0,Deutsch,100-1000,Product
2018,32.0,Male,Berlin,Senior automation qa,10.0,Senior,65000.0,English,100-1000,Product
2018,30.0,Male,München,Android developer,5.0,Senior,60000.0,English,1000+,Product
2018,29.0,Female,München,QA automation ,6.0,Middle,55000.0,English,100-1000,Agency
